path,Category1,Category2,Category3,Category4,doc_id,chunk_id,chunk_index,author,model_version,text_file
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c007.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c007,7,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c007.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c008.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c008,8,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c008.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c009.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c009,9,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c009.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c010.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c010,10,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c010.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c011.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c011,11,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c011.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c012.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c012,12,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c012.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c013.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c013,13,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c013.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c014.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c014,14,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c014.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c015.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c015,15,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c015.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c016.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c016,16,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c016.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c017.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c017,17,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c017.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c018.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c018,18,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c018.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c019.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c019,19,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c019.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c020.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c020,20,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c020.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c021.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c021,21,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c021.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c022.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c022,22,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c022.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c023.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c023,23,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c023.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c024.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c024,24,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c024.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c025.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c025,25,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c025.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c026.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c026,26,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c026.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c027.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c027,27,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c027.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c028.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c028,28,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c028.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c029.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c029,29,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c029.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c030.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c030,30,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c030.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c031.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c031,31,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c031.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c032.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c032,32,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c032.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c033.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c033,33,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c033.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c034.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c034,34,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c034.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c035.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c035,35,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c035.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c036.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c036,36,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c036.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c037.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c037,37,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c037.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c038.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c038,38,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c038.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c039.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c039,39,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c039.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c040.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c040,40,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c040.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c041.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c041,41,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c041.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c042.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c042,42,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c042.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c043.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c043,43,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c043.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c044.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c044,44,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c044.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c045.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c045,45,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c045.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c046.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c046,46,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c046.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c047.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c047,47,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c047.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014018__c048.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014018,Human_Demosthenes_0014018__c048,48,Demosthenes,new,Claude48_Human_Demosthenes_0014018__c048.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c002.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c002,2,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c003.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c003,3,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c004.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c004,4,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c005.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c005,5,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c006.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c006,6,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c006.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c007.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c007,7,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c007.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c008.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c008,8,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c008.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c009.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c009,9,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c009.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c010.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c010,10,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c010.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c011.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c011,11,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c011.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c012.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c012,12,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c012.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c013.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c013,13,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c013.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c014.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c014,14,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c014.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c015.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c015,15,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c015.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c016.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c016,16,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c016.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c017.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c017,17,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c017.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c018.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c018,18,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c018.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c019.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c019,19,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c019.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c020.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c020,20,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c020.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c021.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c021,21,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c021.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c022.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c022,22,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c022.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c023.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c023,23,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c023.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c024.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c024,24,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c024.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c025.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c025,25,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c025.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c026.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c026,26,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c026.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c027.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c027,27,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c027.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c028.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c028,28,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c028.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c029.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c029,29,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c029.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c030.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c030,30,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c030.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c031.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c031,31,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c031.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c032.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c032,32,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c032.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014019__c033.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014019,Human_Demosthenes_0014019__c033,33,Demosthenes,new,Claude48_Human_Demosthenes_0014019__c033.txt
